ddat-profession-capability-framework	ddat-profession-capability-framework-skill-type	ddat-profession-capability-framework-job-family	ddat-profession-capability-framework-role	ddat-profession-capability-framework-role-level	ddat-profession-capability-framework-skill	ddat-profession-capability-framework-level	start-date	end-date
406350.21	10	106	1033	1126.01	1115	101		
406350.21	10	106	1033	1126.01	1115	102		
406350.21	10	106	1033	1126.01	1115	103		
406350.21	10	106	1033	1126.01	1115	104		
406350.21	10	106	1033	1126.01	1115	105		
406350.26	10	106	1033	1126.01	1135	101		
406350.26	10	106	1033	1126.01	1135	102		
406350.26	10	106	1033	1126.01	1135	103		
406350.26	10	106	1033	1126.01	1135	104		
406350.26	10	106	1033	1126.01	1135	105		
406350.31	10	106	1033	1126.01	1136	101		
406350.31	10	106	1033	1126.01	1136	102		
406350.31	10	106	1033	1126.01	1136	103		
406350.31	10	106	1033	1126.01	1136	104		
406350.31	10	106	1033	1126.01	1136	105		
406350.66	11	106	1033	1126.01	1002	101		
406350.66	11	106	1033	1126.01	1002	102		
406350.66	11	106	1033	1126.01	1002	103		
406350.66	11	106	1033	1126.01	1002	104		
406350.66	11	106	1033	1126.01	1002	105		
406350.71	11	106	1033	1126.01	1087	101		
406350.71	11	106	1033	1126.01	1087	102		
406350.71	11	106	1033	1126.01	1087	103		
406350.71	11	106	1033	1126.01	1087	104		
406350.71	11	106	1033	1126.01	1087	105		
406360.11	10	106	1033	1127.01	1098	101		
406360.11	10	106	1033	1127.01	1098	102		
406360.11	10	106	1033	1127.01	1098	103		
406360.11	10	106	1033	1127.01	1098	104		
406360.11	10	106	1033	1127.01	1098	105		
406360.16	10	106	1033	1127.01	1101	101		
406360.16	10	106	1033	1127.01	1101	102		
406360.16	10	106	1033	1127.01	1101	103		
406360.16	10	106	1033	1127.01	1101	104		
406360.16	10	106	1033	1127.01	1101	105		
406360.21	10	106	1033	1127.01	1115	101		
406360.21	10	106	1033	1127.01	1115	102		
406360.21	10	106	1033	1127.01	1115	103		
406360.21	10	106	1033	1127.01	1115	104		
406360.21	10	106	1033	1127.01	1115	105		
406360.26	10	106	1033	1127.01	1135	101		
406360.26	10	106	1033	1127.01	1135	102		
406360.26	10	106	1033	1127.01	1135	103		
406360.26	10	106	1033	1127.01	1135	104		
406360.26	10	106	1033	1127.01	1135	105		
406360.31	10	106	1033	1127.01	1136	101		
406360.31	10	106	1033	1127.01	1136	102		
406360.31	10	106	1033	1127.01	1136	103		
406360.31	10	106	1033	1127.01	1136	104		
406360.31	10	106	1033	1127.01	1136	105		
406360.66	11	106	1033	1127.01	1002	101		
406360.66	11	106	1033	1127.01	1002	102		
406360.66	11	106	1033	1127.01	1002	103		
406360.66	11	106	1033	1127.01	1002	104		
406360.66	11	106	1033	1127.01	1002	105		
406360.71	11	106	1033	1127.01	1087	101		
406360.71	11	106	1033	1127.01	1087	102		
406360.71	11	106	1033	1127.01	1087	103		
406360.71	11	106	1033	1127.01	1087	104		
406360.71	11	106	1033	1127.01	1087	105		
406560.11	10	106	1034	1128.01	1098	101		
406560.11	10	106	1034	1128.01	1098	102		
406560.11	10	106	1034	1128.01	1098	103		
406560.11	10	106	1034	1128.01	1098	104		
406560.11	10	106	1034	1128.01	1098	105		
406560.16	10	106	1034	1128.01	1101	101		
406560.16	10	106	1034	1128.01	1101	102		
406560.16	10	106	1034	1128.01	1101	103		
406560.16	10	106	1034	1128.01	1101	104		
406560.16	10	106	1034	1128.01	1101	105		
406560.21	10	106	1034	1128.01	1135	101		
406560.21	10	106	1034	1128.01	1135	102		
406560.21	10	106	1034	1128.01	1135	103		
406560.21	10	106	1034	1128.01	1135	104		
406560.21	10	106	1034	1128.01	1135	105		
406560.26	10	106	1034	1128.01	1136	101		
406560.26	10	106	1034	1128.01	1136	102		
406560.26	10	106	1034	1128.01	1136	103		
406560.26	10	106	1034	1128.01	1136	104		
406560.26	10	106	1034	1128.01	1136	105		
406560.66	11	106	1034	1128.01	1002	101		
406560.66	11	106	1034	1128.01	1002	102		
406560.66	11	106	1034	1128.01	1002	103		
406560.66	11	106	1034	1128.01	1002	104		
406560.66	11	106	1034	1128.01	1002	105		
406560.71	11	106	1034	1128.01	1087	101		
406560.71	11	106	1034	1128.01	1087	102		
406560.71	11	106	1034	1128.01	1087	103		
406560.71	11	106	1034	1128.01	1087	104		
406560.71	11	106	1034	1128.01	1087	105		
406760.11	10	106	1035	1129.01	1026	101		
406760.11	10	106	1035	1129.01	1026	102		
406760.11	10	106	1035	1129.01	1026	103		
406760.11	10	106	1035	1129.01	1026	104		
406760.11	10	106	1035	1129.01	1026	105		
406760.16	10	106	1035	1129.01	1046	101		
406760.16	10	106	1035	1129.01	1046	102		
406760.16	10	106	1035	1129.01	1046	103		
406760.16	10	106	1035	1129.01	1046	104		
406760.16	10	106	1035	1129.01	1046	105		
406760.21	10	106	1035	1129.01	1050	101		
406760.21	10	106	1035	1129.01	1050	102		
406760.21	10	106	1035	1129.01	1050	103		
406760.21	10	106	1035	1129.01	1050	104		
406760.21	10	106	1035	1129.01	1050	105		
406760.26	10	106	1035	1129.01	1064	101		
406760.26	10	106	1035	1129.01	1064	102		
406760.26	10	106	1035	1129.01	1064	103		
406760.26	10	106	1035	1129.01	1064	104		
406760.26	10	106	1035	1129.01	1064	105		
406760.31	10	106	1035	1129.01	1087	101		
406760.31	10	106	1035	1129.01	1087	102		
406760.31	10	106	1035	1129.01	1087	103		
406760.31	10	106	1035	1129.01	1087	104		
406760.31	10	106	1035	1129.01	1087	105		
406760.36	10	106	1035	1129.01	1088	101		
406760.36	10	106	1035	1129.01	1088	102		
406760.36	10	106	1035	1129.01	1088	103		
406760.36	10	106	1035	1129.01	1088	104		
406760.36	10	106	1035	1129.01	1088	105		
406760.41	10	106	1035	1129.01	1120	101		
406760.41	10	106	1035	1129.01	1120	102		
406760.41	10	106	1035	1129.01	1120	103		
406760.41	10	106	1035	1129.01	1120	104		
406760.41	10	106	1035	1129.01	1120	105		
406760.46	10	106	1035	1129.01	1127	101		
406760.46	10	106	1035	1129.01	1127	102		
406760.46	10	106	1035	1129.01	1127	103		
406760.46	10	106	1035	1129.01	1127	104		
406760.46	10	106	1035	1129.01	1127	105		
406760.51	10	106	1035	1129.01	1136	101		
406760.51	10	106	1035	1129.01	1136	102		
406760.51	10	106	1035	1129.01	1136	103		
406760.51	10	106	1035	1129.01	1136	104		
406760.51	10	106	1035	1129.01	1136	105		
406760.66	11	106	1035	1129.01	1002	101		
406760.66	11	106	1035	1129.01	1002	102		
406760.66	11	106	1035	1129.01	1002	103		
406760.66	11	106	1035	1129.01	1002	104		
406760.66	11	106	1035	1129.01	1002	105		
406760.71	11	106	1035	1129.01	1027	101		
406760.71	11	106	1035	1129.01	1027	102		
406760.71	11	106	1035	1129.01	1027	103		
406760.71	11	106	1035	1129.01	1027	104		
406760.71	11	106	1035	1129.01	1027	105		
406760.76	11	106	1035	1129.01	1101	101		
406760.76	11	106	1035	1129.01	1101	102		
406760.76	11	106	1035	1129.01	1101	103		
406760.76	11	106	1035	1129.01	1101	104		
406760.76	11	106	1035	1129.01	1101	105		
406770.11	10	106	1035	1130.01	1026	101		
406770.11	10	106	1035	1130.01	1026	102		
406770.11	10	106	1035	1130.01	1026	103		
406770.11	10	106	1035	1130.01	1026	104		
406770.11	10	106	1035	1130.01	1026	105		
406770.16	10	106	1035	1130.01	1046	101		
406770.16	10	106	1035	1130.01	1046	102		
406770.16	10	106	1035	1130.01	1046	103		
406770.16	10	106	1035	1130.01	1046	104		
406770.16	10	106	1035	1130.01	1046	105		
406770.21	10	106	1035	1130.01	1050	101		
406770.21	10	106	1035	1130.01	1050	102		
406770.21	10	106	1035	1130.01	1050	103		
406770.21	10	106	1035	1130.01	1050	104		
406770.21	10	106	1035	1130.01	1050	105		
406770.26	10	106	1035	1130.01	1064	101		
406770.26	10	106	1035	1130.01	1064	102		
406770.26	10	106	1035	1130.01	1064	103		
406770.26	10	106	1035	1130.01	1064	104		
406770.26	10	106	1035	1130.01	1064	105		
406770.31	10	106	1035	1130.01	1087	101		
406770.31	10	106	1035	1130.01	1087	102		
406770.31	10	106	1035	1130.01	1087	103		
406770.31	10	106	1035	1130.01	1087	104		
406770.31	10	106	1035	1130.01	1087	105		
406770.36	10	106	1035	1130.01	1088	101		
406770.36	10	106	1035	1130.01	1088	102		
406770.36	10	106	1035	1130.01	1088	103		
406770.36	10	106	1035	1130.01	1088	104		
406770.36	10	106	1035	1130.01	1088	105		
406770.41	10	106	1035	1130.01	1120	101		
406770.41	10	106	1035	1130.01	1120	102		
406770.41	10	106	1035	1130.01	1120	103		
406770.41	10	106	1035	1130.01	1120	104		
406770.41	10	106	1035	1130.01	1120	105		
406770.46	10	106	1035	1130.01	1127	101		
406770.46	10	106	1035	1130.01	1127	102		
406770.46	10	106	1035	1130.01	1127	103		
406770.46	10	106	1035	1130.01	1127	104		
406770.46	10	106	1035	1130.01	1127	105		
406770.51	10	106	1035	1130.01	1136	101		
406770.51	10	106	1035	1130.01	1136	102		
406770.51	10	106	1035	1130.01	1136	103		
406770.51	10	106	1035	1130.01	1136	104		
406770.51	10	106	1035	1130.01	1136	105		
406770.66	11	106	1035	1130.01	1002	101		
406770.66	11	106	1035	1130.01	1002	102		
406770.66	11	106	1035	1130.01	1002	103		
406770.66	11	106	1035	1130.01	1002	104		
406770.66	11	106	1035	1130.01	1002	105		
406770.71	11	106	1035	1130.01	1027	101		
406770.71	11	106	1035	1130.01	1027	102		
406770.71	11	106	1035	1130.01	1027	103		
406770.71	11	106	1035	1130.01	1027	104		
406770.71	11	106	1035	1130.01	1027	105		
406770.76	11	106	1035	1130.01	1101	101		
406770.76	11	106	1035	1130.01	1101	102		
406770.76	11	106	1035	1130.01	1101	103		
406770.76	11	106	1035	1130.01	1101	104		
406770.76	11	106	1035	1130.01	1101	105		
406780.11	10	106	1035	1131.01	1026	101		
406780.11	10	106	1035	1131.01	1026	102		
406780.11	10	106	1035	1131.01	1026	103		
406780.11	10	106	1035	1131.01	1026	104		
406780.11	10	106	1035	1131.01	1026	105		
406780.16	10	106	1035	1131.01	1046	101		
406780.16	10	106	1035	1131.01	1046	102		
406780.16	10	106	1035	1131.01	1046	103		
406780.16	10	106	1035	1131.01	1046	104		
406780.16	10	106	1035	1131.01	1046	105		
406780.21	10	106	1035	1131.01	1050	101		
406780.21	10	106	1035	1131.01	1050	102		
406780.21	10	106	1035	1131.01	1050	103		
406780.21	10	106	1035	1131.01	1050	104		
406780.21	10	106	1035	1131.01	1050	105		
406780.26	10	106	1035	1131.01	1064	101		
406780.26	10	106	1035	1131.01	1064	102		
406780.26	10	106	1035	1131.01	1064	103		
406780.26	10	106	1035	1131.01	1064	104		
406780.26	10	106	1035	1131.01	1064	105		
406780.31	10	106	1035	1131.01	1087	101		
406780.31	10	106	1035	1131.01	1087	102		
406780.31	10	106	1035	1131.01	1087	103		
406780.31	10	106	1035	1131.01	1087	104		
406780.31	10	106	1035	1131.01	1087	105		
406780.36	10	106	1035	1131.01	1088	101		
406780.36	10	106	1035	1131.01	1088	102		
406780.36	10	106	1035	1131.01	1088	103		
406780.36	10	106	1035	1131.01	1088	104		
406780.36	10	106	1035	1131.01	1088	105		
406780.41	10	106	1035	1131.01	1120	101		
406780.41	10	106	1035	1131.01	1120	102		
406780.41	10	106	1035	1131.01	1120	103		
406780.41	10	106	1035	1131.01	1120	104		
406780.41	10	106	1035	1131.01	1120	105		
406780.46	10	106	1035	1131.01	1127	101		
406780.46	10	106	1035	1131.01	1127	102		
406780.46	10	106	1035	1131.01	1127	103		
406780.46	10	106	1035	1131.01	1127	104		
406780.46	10	106	1035	1131.01	1127	105		
406780.51	10	106	1035	1131.01	1136	101		
406780.51	10	106	1035	1131.01	1136	102		
406780.51	10	106	1035	1131.01	1136	103		
406780.51	10	106	1035	1131.01	1136	104		
406780.51	10	106	1035	1131.01	1136	105		
406780.66	11	106	1035	1131.01	1002	101		
406780.66	11	106	1035	1131.01	1002	102		
406780.66	11	106	1035	1131.01	1002	103		
406780.66	11	106	1035	1131.01	1002	104		
406780.66	11	106	1035	1131.01	1002	105		
406780.71	11	106	1035	1131.01	1027	101		
406780.71	11	106	1035	1131.01	1027	102		
406780.71	11	106	1035	1131.01	1027	103		
406780.71	11	106	1035	1131.01	1027	104		
406780.71	11	106	1035	1131.01	1027	105		
406780.76	11	106	1035	1131.01	1101	101		
406780.76	11	106	1035	1131.01	1101	102		
406780.76	11	106	1035	1131.01	1101	103		
406780.76	11	106	1035	1131.01	1101	104		
406780.76	11	106	1035	1131.01	1101	105		
406790.11	10	106	1035	1132.01	1026	101		
406790.11	10	106	1035	1132.01	1026	102		
406790.11	10	106	1035	1132.01	1026	103		
406790.11	10	106	1035	1132.01	1026	104		
406790.11	10	106	1035	1132.01	1026	105		
406790.16	10	106	1035	1132.01	1046	101		
406790.16	10	106	1035	1132.01	1046	102		
406790.16	10	106	1035	1132.01	1046	103		
406790.16	10	106	1035	1132.01	1046	104		
406790.16	10	106	1035	1132.01	1046	105		
406790.21	10	106	1035	1132.01	1050	101		
406790.21	10	106	1035	1132.01	1050	102		
406790.21	10	106	1035	1132.01	1050	103		
406790.21	10	106	1035	1132.01	1050	104		
406790.21	10	106	1035	1132.01	1050	105		
406790.26	10	106	1035	1132.01	1064	101		
406790.26	10	106	1035	1132.01	1064	102		
406790.26	10	106	1035	1132.01	1064	103		
406790.26	10	106	1035	1132.01	1064	104		
406790.26	10	106	1035	1132.01	1064	105		
406790.31	10	106	1035	1132.01	1087	101		
406790.31	10	106	1035	1132.01	1087	102		
406790.31	10	106	1035	1132.01	1087	103		
406790.31	10	106	1035	1132.01	1087	104		
406790.31	10	106	1035	1132.01	1087	105		
406790.36	10	106	1035	1132.01	1088	101		
406790.36	10	106	1035	1132.01	1088	102		
406790.36	10	106	1035	1132.01	1088	103		
406790.36	10	106	1035	1132.01	1088	104		
406790.36	10	106	1035	1132.01	1088	105		
406790.41	10	106	1035	1132.01	1120	101		
406790.41	10	106	1035	1132.01	1120	102		
406790.41	10	106	1035	1132.01	1120	103		
406790.41	10	106	1035	1132.01	1120	104		
406790.41	10	106	1035	1132.01	1120	105		
406790.46	10	106	1035	1132.01	1127	101		
406790.46	10	106	1035	1132.01	1127	102		
406790.46	10	106	1035	1132.01	1127	103		
406790.46	10	106	1035	1132.01	1127	104		
406790.46	10	106	1035	1132.01	1127	105		
406790.51	10	106	1035	1132.01	1136	101		
406790.51	10	106	1035	1132.01	1136	102		
406790.51	10	106	1035	1132.01	1136	103		
406790.51	10	106	1035	1132.01	1136	104		
406790.51	10	106	1035	1132.01	1136	105		
406790.66	11	106	1035	1132.01	1002	101		
406790.66	11	106	1035	1132.01	1002	102		
406790.66	11	106	1035	1132.01	1002	103		
406790.66	11	106	1035	1132.01	1002	104		
406790.66	11	106	1035	1132.01	1002	105		
406790.71	11	106	1035	1132.01	1027	101		
406790.71	11	106	1035	1132.01	1027	102		
406790.71	11	106	1035	1132.01	1027	103		
406790.71	11	106	1035	1132.01	1027	104		
406790.71	11	106	1035	1132.01	1027	105		
406790.76	11	106	1035	1132.01	1101	101		
406790.76	11	106	1035	1132.01	1101	102		
406790.76	11	106	1035	1132.01	1101	103		
406790.76	11	106	1035	1132.01	1101	104		
406790.76	11	106	1035	1132.01	1101	105		
406800.11	10	106	1035	1133.01	1026	101		
406800.11	10	106	1035	1133.01	1026	102		
406800.11	10	106	1035	1133.01	1026	103		
406800.11	10	106	1035	1133.01	1026	104		
406800.11	10	106	1035	1133.01	1026	105		
406800.16	10	106	1035	1133.01	1046	101		
406800.16	10	106	1035	1133.01	1046	102		
406800.16	10	106	1035	1133.01	1046	103		
406800.16	10	106	1035	1133.01	1046	104		
406800.16	10	106	1035	1133.01	1046	105		
406800.21	10	106	1035	1133.01	1050	101		
406800.21	10	106	1035	1133.01	1050	102		
406800.21	10	106	1035	1133.01	1050	103		
406800.21	10	106	1035	1133.01	1050	104		
406800.21	10	106	1035	1133.01	1050	105		
406800.26	10	106	1035	1133.01	1064	101		
406800.26	10	106	1035	1133.01	1064	102		
406800.26	10	106	1035	1133.01	1064	103		
406800.26	10	106	1035	1133.01	1064	104		
406800.26	10	106	1035	1133.01	1064	105		
406800.31	10	106	1035	1133.01	1087	101		
406800.31	10	106	1035	1133.01	1087	102		
406800.31	10	106	1035	1133.01	1087	103		
406800.31	10	106	1035	1133.01	1087	104		
406800.31	10	106	1035	1133.01	1087	105		
406800.36	10	106	1035	1133.01	1088	101		
406800.36	10	106	1035	1133.01	1088	102		
406800.36	10	106	1035	1133.01	1088	103		
406800.36	10	106	1035	1133.01	1088	104		
406800.36	10	106	1035	1133.01	1088	105		
406800.41	10	106	1035	1133.01	1120	101		
406800.41	10	106	1035	1133.01	1120	102		
406800.41	10	106	1035	1133.01	1120	103		
406800.41	10	106	1035	1133.01	1120	104		
406800.41	10	106	1035	1133.01	1120	105		
406800.46	10	106	1035	1133.01	1127	101		
406800.46	10	106	1035	1133.01	1127	102		
406800.46	10	106	1035	1133.01	1127	103		
406800.46	10	106	1035	1133.01	1127	104		
406800.46	10	106	1035	1133.01	1127	105		
406800.51	10	106	1035	1133.01	1136	101		
406800.51	10	106	1035	1133.01	1136	102		
406800.51	10	106	1035	1133.01	1136	103		
406800.51	10	106	1035	1133.01	1136	104		
406800.51	10	106	1035	1133.01	1136	105		
406800.66	11	106	1035	1133.01	1002	101		
406800.66	11	106	1035	1133.01	1002	102		
406800.66	11	106	1035	1133.01	1002	103		
406800.66	11	106	1035	1133.01	1002	104		
406800.66	11	106	1035	1133.01	1002	105		
406800.71	11	106	1035	1133.01	1027	101		
406800.71	11	106	1035	1133.01	1027	102		
406800.71	11	106	1035	1133.01	1027	103		
406800.71	11	106	1035	1133.01	1027	104		
406800.71	11	106	1035	1133.01	1027	105		
406800.76	11	106	1035	1133.01	1101	101		
406800.76	11	106	1035	1133.01	1101	102		
406800.76	11	106	1035	1133.01	1101	103		
406800.76	11	106	1035	1133.01	1101	104		
406800.76	11	106	1035	1133.01	1101	105		
406810.11	10	106	1035	1134.01	1026	101		
406810.11	10	106	1035	1134.01	1026	102		
406810.11	10	106	1035	1134.01	1026	103		
406810.11	10	106	1035	1134.01	1026	104		
406810.11	10	106	1035	1134.01	1026	105		
406810.16	10	106	1035	1134.01	1046	101		
406810.16	10	106	1035	1134.01	1046	102		
406810.16	10	106	1035	1134.01	1046	103		
406810.16	10	106	1035	1134.01	1046	104		
406810.16	10	106	1035	1134.01	1046	105		
406810.21	10	106	1035	1134.01	1050	101		
406810.21	10	106	1035	1134.01	1050	102		
406810.21	10	106	1035	1134.01	1050	103		
406810.21	10	106	1035	1134.01	1050	104		
406810.21	10	106	1035	1134.01	1050	105		
406810.26	10	106	1035	1134.01	1064	101		
406810.26	10	106	1035	1134.01	1064	102		
406810.26	10	106	1035	1134.01	1064	103		
406810.26	10	106	1035	1134.01	1064	104		
406810.26	10	106	1035	1134.01	1064	105		
406810.31	10	106	1035	1134.01	1087	101		
406810.31	10	106	1035	1134.01	1087	102		
406810.31	10	106	1035	1134.01	1087	103		
406810.31	10	106	1035	1134.01	1087	104		
406810.31	10	106	1035	1134.01	1087	105		
406810.36	10	106	1035	1134.01	1088	101		
406810.36	10	106	1035	1134.01	1088	102		
406810.36	10	106	1035	1134.01	1088	103		
406810.36	10	106	1035	1134.01	1088	104		
406810.36	10	106	1035	1134.01	1088	105		
406810.41	10	106	1035	1134.01	1120	101		
406810.41	10	106	1035	1134.01	1120	102		
406810.41	10	106	1035	1134.01	1120	103		
406810.41	10	106	1035	1134.01	1120	104		
406810.41	10	106	1035	1134.01	1120	105		
406810.46	10	106	1035	1134.01	1127	101		
406810.46	10	106	1035	1134.01	1127	102		
406810.46	10	106	1035	1134.01	1127	103		
406810.46	10	106	1035	1134.01	1127	104		
406810.46	10	106	1035	1134.01	1127	105		
406810.51	10	106	1035	1134.01	1136	101		
406810.51	10	106	1035	1134.01	1136	102		
406810.51	10	106	1035	1134.01	1136	103		
406810.51	10	106	1035	1134.01	1136	104		
406810.51	10	106	1035	1134.01	1136	105		
406810.66	11	106	1035	1134.01	1002	101		
406810.66	11	106	1035	1134.01	1002	102		
406810.66	11	106	1035	1134.01	1002	103		
406810.66	11	106	1035	1134.01	1002	104		
406810.66	11	106	1035	1134.01	1002	105		
406810.71	11	106	1035	1134.01	1027	101		
406810.71	11	106	1035	1134.01	1027	102		
406810.71	11	106	1035	1134.01	1027	103		
406810.71	11	106	1035	1134.01	1027	104		
406810.71	11	106	1035	1134.01	1027	105		
406810.76	11	106	1035	1134.01	1101	101		
406810.76	11	106	1035	1134.01	1101	102		
406810.76	11	106	1035	1134.01	1101	103		
406810.76	11	106	1035	1134.01	1101	104		
406810.76	11	106	1035	1134.01	1101	105		
407010.11	10	106	1036	1135.01	1026	101		
407010.11	10	106	1036	1135.01	1026	102		
407010.11	10	106	1036	1135.01	1026	103		
407010.11	10	106	1036	1135.01	1026	104		
407010.11	10	106	1036	1135.01	1026	105		
407010.16	10	106	1036	1135.01	1046	101		
407010.16	10	106	1036	1135.01	1046	102		
407010.16	10	106	1036	1135.01	1046	103		
407010.16	10	106	1036	1135.01	1046	104		
407010.16	10	106	1036	1135.01	1046	105		
407010.21	10	106	1036	1135.01	1050	101		
407010.21	10	106	1036	1135.01	1050	102		
407010.21	10	106	1036	1135.01	1050	103		
407010.21	10	106	1036	1135.01	1050	104		
407010.21	10	106	1036	1135.01	1050	105		
407010.26	10	106	1036	1135.01	1064	101		
407010.26	10	106	1036	1135.01	1064	102		
407010.26	10	106	1036	1135.01	1064	103		
407010.26	10	106	1036	1135.01	1064	104		
407010.26	10	106	1036	1135.01	1064	105		
407010.31	10	106	1036	1135.01	1087	101		
407010.31	10	106	1036	1135.01	1087	102		
407010.31	10	106	1036	1135.01	1087	103		
407010.31	10	106	1036	1135.01	1087	104		
407010.31	10	106	1036	1135.01	1087	105		
407010.36	10	106	1036	1135.01	1088	101		
407010.36	10	106	1036	1135.01	1088	102		
407010.36	10	106	1036	1135.01	1088	103		
407010.36	10	106	1036	1135.01	1088	104		
407010.36	10	106	1036	1135.01	1088	105		
407010.41	10	106	1036	1135.01	1127	101		
407010.41	10	106	1036	1135.01	1127	102		
407010.41	10	106	1036	1135.01	1127	103		
407010.41	10	106	1036	1135.01	1127	104		
407010.41	10	106	1036	1135.01	1127	105		
407010.46	10	106	1036	1135.01	1136	101		
407010.46	10	106	1036	1135.01	1136	102		
407010.46	10	106	1036	1135.01	1136	103		
407010.46	10	106	1036	1135.01	1136	104		
407010.46	10	106	1036	1135.01	1136	105		
407010.66	11	106	1036	1135.01	1002	101		
407010.66	11	106	1036	1135.01	1002	102		
407010.66	11	106	1036	1135.01	1002	103		
407010.66	11	106	1036	1135.01	1002	104		
